order_id,store_id,customer_id,order_date,order_amount
4463,108,633,2023-08-10,159.01
4464,13,424,2023-01-25,281.52
4465,97,2238,2023-05-21,822.24
4466,94,579,2023-02-10,515.69
4467,66,1411,2023-12-02,813.34
4468,110,2234,2023-06-17,269.22
4469,23,1640,2023-02-03,397.22
4470,76,1640,2023-03-17,432.94
4471,44,1051,2023-11-11,204.15
4472,54,2206,2023-06-07,757.06
4473,54,2243,2023-02-06,27.95
4474,57,1654,2023-07-08,845.15
4475,42,2409,2023-10-29,966.65
4476,9,420,2023-04-13,937.39
4477,27,2332,2023-08-27,652.46
4478,3,775,2023-11-02,480.64
4479,93,1985,2023-07-27,757.7
4480,91,1823,2023-04-05,533.62
4481,82,934,2023-10-01,892.96
4482,117,2334,2023-08-04,25.32
4483,96,1715,2023-11-17,883.55
4484,78,1687,2023-09-27,473.88
4485,18,1263,2023-03-10,771.89
4486,51,714,2023-08-12,858.03
4487,39,433,2023-12-04,890.93
4488,72,623,2023-01-11,327.21
4489,69,1094,2023-01-28,221.45
4490,2,2249,2023-05-25,98.84
4491,14,2335,2023-10-20,397.2
4492,108,1476,2023-01-02,206.8
4493,105,2071,2023-02-05,878.97
4494,53,885,2023-02-18,876.67
4495,97,1704,2023-07-23,309.75
4496,30,1397,2023-05-22,812.1
4497,110,1272,2023-11-10,832.07
4498,6,1071,2023-02-28,607.94
4499,47,981,2023-06-06,448.33
4500,51,1047,2023-12-28,741.03
4501,45,731,2023-04-24,969.37
4502,65,1042,2023-10-03,808.65
4503,83,1014,2023-04-11,166.5
4504,112,286,2023-11-02,571.59
4505,115,214,2023-07-26,909.45
4506,89,1770,2023-08-20,597.67
4507,78,2410,2023-03-12,465.57
4508,32,1680,2023-01-07,191.1
4509,2,296,2023-10-02,196.13
4510,46,1667,2023-11-23,788.37
4511,15,1898,2023-11-12,793.05
4512,44,2158,2023-01-03,260.32
4513,119,2117,2023-11-08,185.2
4514,93,484,2023-07-13,780.24
4515,112,803,2023-05-08,870.53
4516,18,406,2023-03-03,850.38
4517,84,1284,2023-07-17,678.43
4518,82,1793,2023-09-06,325.67
4519,49,2293,2023-06-12,572.47
4520,28,113,2023-08-03,389.73
4521,86,382,2023-02-26,931.94
4522,70,2219,2023-09-14,967.13
4523,10,2037,2023-11-17,328.43
4524,40,1849,2023-11-11,422.76
4525,14,429,2023-11-21,815.34
4526,105,1463,2023-12-01,838.52
4527,91,724,2023-04-06,462.52
4528,93,1170,2023-05-15,237.03
4529,62,594,2023-08-02,314.03
4530,103,2062,2023-05-03,601.35
4531,95,2348,2023-05-10,744.19
4532,70,2234,2023-02-18,792.27
4533,68,199,2023-10-14,186.01
4534,29,1184,2023-07-21,91.56
4535,75,506,2023-06-28,593.36
4536,82,619,2023-07-26,975.21
4537,9,274,2023-09-13,107.82
4538,22,776,2023-11-22,152.57
4539,118,828,2023-01-15,305.68
4540,67,970,2023-12-13,219.42
4541,46,1958,2023-04-20,848.72
4542,88,264,2023-08-25,151.51
4543,54,190,2023-10-25,331.28
4544,77,731,2023-10-17,173.42
4545,91,1333,2023-10-18,402.34
4546,77,1173,2023-04-16,747.76
4547,24,747,2023-09-12,191.49
4548,20,2220,2023-10-13,144.94
4549,85,476,2023-04-01,77.96
4550,9,998,2023-09-17,929.55
4551,72,1164,2023-10-03,759.28
4552,94,1343,2023-04-17,255.3
4553,61,1329,2023-12-26,639.82
4554,6,1975,2023-10-14,943.55
4555,8,211,2023-12-20,858.16
4556,19,893,2023-02-19,30.77
4557,20,2292,2023-06-17,632.86
4558,102,2100,2023-11-08,96.12
4559,26,230,2023-07-19,946.67
4560,112,1356,2023-11-18,9.21
4561,64,461,2023-11-06,68.0
4562,105,1823,2023-04-10,59.51
4563,34,46,2023-10-24,641.37
4564,117,193,2023-10-02,330.44
4565,23,2319,2023-05-24,843.51
4566,69,1711,2023-05-06,339.29
4567,113,1532,2023-12-30,62.27
4568,12,74,2023-10-16,298.86
4569,96,1911,2023-09-03,659.39
4570,80,2019,2023-03-20,35.3
4571,1,664,2023-05-16,852.91
4572,16,1098,2023-07-25,909.6
4573,23,294,2023-06-15,437.23
4574,106,1345,2023-02-01,795.11
4575,16,1614,2023-07-18,122.84
4576,114,1530,2023-08-25,844.39
4577,29,1267,2023-01-15,73.94
4578,28,1588,2023-10-12,638.06
4579,89,2174,2023-04-10,401.83
4580,40,843,2023-10-20,211.61
4581,99,1447,2023-12-11,347.14
4582,40,1859,2023-05-14,208.88
4583,42,1671,2023-08-09,618.0
4584,10,1582,2023-04-21,745.76
4585,105,990,2023-07-16,93.57
4586,16,902,2023-10-03,49.29
4587,36,161,2023-02-05,880.94
4588,22,5,2023-09-06,591.65
4589,62,482,2023-07-16,260.59
4590,30,1129,2023-07-06,462.56
4591,22,2483,2023-05-01,928.23
4592,39,1659,2023-09-21,589.22
4593,84,721,2023-02-23,543.03
4594,83,1313,2023-04-21,974.05
4595,6,2288,2023-09-26,765.96
4596,99,1279,2023-11-26,531.42
4597,83,1366,2023-06-24,949.57
4598,86,1843,2023-03-26,828.67
4599,21,2330,2023-04-21,756.82
4600,105,697,2023-01-15,66.13
4601,22,2166,2023-12-10,341.7
4602,69,1020,2023-12-08,838.4
4603,21,916,2023-08-15,70.87
4604,4,2273,2023-06-12,315.56
4605,107,653,2023-12-20,747.74
4606,72,1941,2023-06-24,694.72
4607,61,1304,2023-06-12,58.32
4608,24,2109,2023-06-21,594.31
4609,47,2387,2023-11-16,892.44
4610,98,1627,2023-09-28,657.1
4611,29,2303,2023-03-05,39.74
4612,117,2052,2023-10-16,737.51
4613,64,1213,2023-05-24,175.33
4614,53,1561,2023-11-06,531.24
4615,72,1517,2023-04-12,981.12
4616,97,943,2023-10-12,519.8
4617,38,513,2023-09-01,88.1
4618,105,399,2023-05-23,699.41
4619,30,1407,2023-07-12,568.93
4620,6,1568,2023-04-29,544.0
4621,116,422,2023-12-29,264.62
4622,18,2038,2023-10-17,178.88
4623,26,1466,2023-05-01,848.07
4624,20,688,2023-06-13,253.49
4625,85,1871,2023-04-03,421.23
4626,102,1109,2023-09-04,665.09
4627,57,2203,2023-04-27,332.64
4628,33,543,2023-04-08,632.8
4629,33,221,2023-05-23,743.79
4630,64,2439,2023-12-11,929.02
4631,57,806,2023-09-07,723.19
4632,102,2077,2023-09-17,981.95
4633,13,1999,2023-07-27,436.45
4634,27,268,2023-06-09,285.64
4635,104,224,2023-11-24,458.41
4636,22,1273,2023-09-14,186.72
4637,110,1738,2023-05-14,989.29
4638,85,156,2023-01-29,634.17
4639,14,1313,2023-03-12,25.82
4640,94,1809,2023-03-21,401.07
4641,95,2366,2023-11-29,375.37
4642,64,1252,2023-05-14,118.39
4643,81,246,2023-02-06,121.24
4644,86,994,2023-11-18,883.64
4645,23,380,2023-02-16,35.62
4646,13,1886,2023-10-29,604.5
4647,32,1627,2023-06-13,125.74
4648,115,806,2023-07-25,845.35
4649,44,1091,2023-09-06,69.8
4650,60,1792,2023-05-12,599.73
4651,74,1937,2023-06-21,756.47
4652,116,388,2023-01-28,363.2
4653,114,587,2023-01-06,141.14
4654,114,402,2023-05-08,763.12
4655,76,4,2023-02-16,807.27
4656,29,2084,2023-03-05,108.84
4657,29,2042,2023-05-07,872.52
4658,44,553,2023-08-20,410.3
4659,35,641,2023-05-05,579.14
4660,86,1031,2023-11-11,714.1
4661,77,392,2023-04-13,903.0
4662,11,1957,2023-10-03,284.69
4663,102,1251,2023-06-30,856.64
4664,31,795,2023-08-04,173.27
4665,86,893,2023-07-14,165.3
4666,11,329,2023-01-05,349.74
4667,87,2421,2023-11-01,529.79
4668,116,1157,2023-07-07,45.1
4669,33,2400,2023-08-20,772.09
4670,116,1596,2023-09-21,974.88
4671,59,2091,2023-11-02,193.95
4672,60,2259,2023-12-23,304.87
4673,46,2310,2023-09-06,690.12
4674,59,657,2023-09-21,495.11
4675,67,1385,2023-03-28,925.86
4676,104,1989,2023-03-15,165.01
4677,9,674,2023-11-21,676.31
4678,78,973,2023-04-01,279.25
4679,107,438,2023-06-11,803.37
4680,37,658,2023-11-01,563.25
4681,15,2333,2023-10-06,347.14
4682,113,584,2023-08-23,502.96
4683,111,1477,2023-05-14,755.35
4684,24,2166,2023-12-13,345.31
4685,84,1976,2023-12-27,403.24
4686,4,2423,2023-07-02,929.93
4687,4,997,2023-06-13,557.29
4688,5,852,2023-04-15,709.13
4689,2,2375,2023-04-05,88.91
4690,84,517,2023-01-20,127.84
4691,97,412,2023-01-31,803.26
4692,67,1594,2023-09-22,760.32
4693,1,1297,2023-09-08,50.88
4694,79,2295,2023-08-13,616.94
4695,89,1622,2023-11-30,50.38
4696,57,881,2023-12-31,676.53
4697,51,946,2023-07-10,870.38
4698,115,729,2023-12-21,135.88
4699,69,1070,2023-04-19,435.16
4700,85,131,2023-05-13,919.61
4701,87,1505,2023-10-14,30.48
4702,99,1483,2023-12-11,14.78
4703,98,2412,2023-01-29,949.42
4704,8,1712,2023-05-21,787.66
4705,58,356,2023-03-12,643.11
4706,108,1426,2023-08-18,170.97
4707,104,1019,2023-11-03,264.53
4708,10,1727,2023-07-18,901.91
4709,85,394,2023-11-21,435.43
4710,33,1599,2023-06-15,114.76
4711,88,1271,2023-01-04,162.71
4712,106,9,2023-05-04,439.81
4713,30,2033,2023-05-11,696.24
4714,67,2140,2023-12-13,453.55
4715,79,2393,2023-09-08,459.57
4716,14,996,2023-02-25,623.93
4717,117,453,2023-01-07,915.55
4718,42,2042,2023-07-28,501.61
4719,59,1128,2023-12-07,376.09
4720,112,1831,2023-07-01,701.36
4721,109,785,2023-04-30,779.35
4722,117,1666,2023-12-31,738.55
4723,23,596,2023-05-06,896.93
4724,117,1456,2023-11-23,617.02
4725,27,1077,2023-07-08,966.57
4726,18,132,2023-01-08,429.39
4727,56,2115,2023-08-15,579.95
4728,51,2046,2023-07-20,288.18
4729,99,1832,2023-07-09,462.5
4730,109,1611,2023-12-12,957.54
4731,16,1284,2023-03-18,956.31
4732,83,1658,2023-10-29,676.22
4733,2,657,2023-05-01,806.39
4734,19,1742,2023-04-18,821.89
4735,29,273,2023-12-17,337.62
4736,114,44,2023-07-23,861.78
4737,77,824,2023-10-18,511.99
4738,88,1791,2023-03-06,988.65
4739,7,2220,2023-07-14,851.24
4740,103,1375,2023-06-01,478.34
4741,95,995,2023-06-22,788.77
4742,110,1535,2023-09-08,264.42
4743,43,349,2023-01-03,756.32
4744,98,574,2023-08-26,795.6
4745,88,1043,2023-02-19,968.37
4746,89,1540,2023-01-26,968.43
4747,67,157,2023-08-18,367.4
4748,24,1247,2023-10-04,72.36
4749,21,2214,2023-01-09,789.96
4750,45,1798,2023-10-23,844.37
4751,21,1504,2023-09-18,670.05
4752,117,2216,2023-09-29,184.63
4753,81,33,2023-01-04,432.97
4754,80,2139,2023-04-20,675.01
4755,85,2137,2023-01-23,220.79
4756,84,1125,2023-12-13,561.46
4757,73,288,2023-06-09,417.12
4758,105,2257,2023-09-13,16.87
4759,7,1563,2023-03-29,736.69
4760,48,215,2023-06-03,62.48
4761,41,2065,2023-06-01,748.57
4762,97,1634,2023-07-27,808.13
4763,96,2095,2023-04-24,177.98
4764,29,2155,2023-11-15,695.91
4765,98,997,2023-07-06,361.15
4766,31,2253,2023-02-04,510.98
4767,39,403,2023-11-29,568.77
4768,17,533,2023-02-15,642.81
4769,35,2044,2023-12-07,937.43
4770,29,417,2023-12-19,115.29
4771,51,1288,2023-10-23,214.48
4772,57,2060,2023-02-01,882.69
4773,116,2342,2023-09-14,8.7
4774,50,116,2023-06-27,179.58
4775,27,1300,2023-08-22,48.89
4776,42,1384,2023-01-28,698.81
4777,63,1574,2023-01-02,295.74
4778,69,1914,2023-08-15,75.52
4779,96,1021,2023-03-03,756.05
4780,5,2200,2023-06-21,972.5
4781,2,437,2023-12-05,215.06
4782,85,2357,2023-12-12,351.0
4783,84,485,2023-02-27,753.73
4784,89,1150,2023-12-05,711.28
4785,120,48,2023-05-09,940.73
4786,41,2487,2023-03-11,551.31
4787,13,390,2023-10-29,449.76
4788,13,84,2023-04-21,56.42
4789,50,2108,2023-07-04,169.63
4790,104,2269,2023-07-21,345.07
4791,82,1734,2023-09-14,535.69
4792,69,2348,2023-05-13,492.58
4793,53,1382,2023-11-18,374.48
4794,120,128,2023-05-17,364.72
4795,71,2445,2023-04-08,810.59
4796,38,2212,2023-07-25,204.49
4797,49,347,2023-01-19,132.6
4798,105,1915,2023-12-22,121.55
4799,25,41,2023-03-24,535.64
4800,72,2381,2023-06-19,889.08
4801,50,2010,2023-11-23,239.14
4802,94,2030,2023-05-18,688.4
4803,34,222,2023-06-09,439.47
4804,79,2313,2023-12-06,973.71
4805,80,913,2023-09-26,927.31
4806,37,2211,2023-08-24,501.26
4807,92,496,2023-12-03,219.26
4808,120,250,2023-07-12,926.69
4809,58,307,2023-09-29,650.07
4810,88,168,2023-08-14,462.78
4811,10,53,2023-04-26,491.85
4812,48,2174,2023-04-20,228.67
4813,106,1904,2023-07-16,813.36
4814,80,1636,2023-02-26,545.4
4815,101,1148,2023-06-08,848.39
4816,52,1503,2023-09-25,870.44
4817,20,1818,2023-03-28,552.2
4818,106,1314,2023-06-22,73.94
4819,101,75,2023-06-06,8.39
4820,112,455,2023-09-21,99.72
4821,16,830,2023-01-30,715.79
4822,16,2000,2023-03-10,972.09
4823,74,798,2023-02-18,20.01
4824,116,393,2023-10-30,526.33
4825,77,1417,2023-12-02,19.37
4826,10,1146,2023-01-10,903.89
4827,36,826,2023-06-28,244.95
4828,94,2232,2023-09-23,7.69
4829,14,709,2023-09-05,643.32
4830,48,2078,2023-08-13,581.6
4831,54,2155,2023-03-29,25.1
4832,73,984,2023-07-31,271.55
4833,81,2357,2023-06-29,325.66
4834,109,1152,2023-05-10,87.0
4835,22,96,2023-03-17,143.21
4836,85,2025,2023-07-28,551.71
4837,113,91,2023-03-20,557.11
4838,120,1481,2023-01-05,740.65
4839,102,1390,2023-04-04,749.52
4840,75,750,2023-08-12,28.33
4841,92,1453,2023-04-18,603.94
4842,118,683,2023-07-13,593.4
4843,84,1818,2023-01-24,474.33
4844,29,443,2023-11-07,186.58
4845,52,1807,2023-10-25,718.73
4846,71,1971,2023-03-18,430.7
4847,33,1411,2023-01-17,957.02
4848,78,925,2023-06-06,594.8
4849,70,544,2023-06-02,961.35
4850,20,967,2023-11-30,815.9
4851,36,1477,2023-10-22,323.93
4852,20,1818,2023-03-27,982.15
4853,20,792,2023-03-05,989.61
4854,116,939,2023-03-05,872.5
4855,42,260,2023-11-04,665.32
4856,69,1204,2023-05-26,734.6
4857,90,130,2023-08-01,651.1
4858,109,425,2023-07-15,463.44
4859,118,295,2023-10-11,187.49
4860,29,1939,2023-04-26,353.5
4861,7,1203,2023-12-02,345.09
4862,42,2447,2023-07-29,206.12
4863,34,2169,2023-05-09,141.16
4864,78,1132,2023-04-17,902.95
4865,97,325,2023-05-23,373.58
4866,66,873,2023-01-08,469.14
4867,92,180,2023-05-15,986.59
4868,14,377,2023-09-18,806.91
4869,21,2339,2023-12-07,205.94
4870,116,655,2023-03-01,483.34
4871,110,2303,2023-03-29,188.54
4872,119,278,2023-01-27,114.81
4873,9,941,2023-12-20,291.77
4874,23,633,2023-11-02,74.31
4875,85,651,2023-07-10,514.07
4876,78,1897,2023-09-07,628.75
4877,84,2015,2023-12-30,222.42
4878,34,872,2023-12-31,206.03
4879,108,1002,2023-04-09,433.79
4880,75,1391,2023-01-24,773.59
4881,91,547,2023-05-03,220.91
4882,105,1389,2023-02-21,762.26
4883,70,2436,2023-12-22,485.78
4884,99,1132,2023-02-04,41.97
4885,23,96,2023-07-04,215.93
4886,25,1563,2023-09-03,796.58
4887,104,73,2023-10-24,658.39
4888,44,603,2023-02-26,521.55
4889,3,1006,2023-03-11,461.0
4890,117,2077,2023-01-12,793.34
4891,101,1078,2023-11-21,421.55
4892,69,2440,2023-08-11,520.43
4893,14,2188,2023-10-01,645.51
4894,61,2386,2023-09-17,292.88
4895,106,905,2023-06-01,747.41
4896,28,996,2023-05-11,103.78
4897,28,706,2023-08-02,95.97
4898,93,2050,2023-11-23,189.05
4899,9,1085,2023-11-08,787.75
4900,45,2069,2023-07-03,374.1
4901,119,985,2023-08-10,892.57
4902,34,1742,2023-05-23,719.23
4903,19,520,2023-08-06,113.01
4904,60,33,2023-11-08,263.02
4905,41,1445,2023-11-11,624.81
4906,36,1062,2023-02-17,281.7
4907,4,1275,2023-10-22,277.28
4908,41,952,2023-03-27,37.89
4909,79,591,2023-05-16,147.28
4910,26,1119,2023-06-07,467.01
4911,1,142,2023-05-30,57.3
4912,57,1899,2023-07-13,292.55
4913,19,1182,2023-05-05,509.57
4914,86,1045,2023-03-10,906.31
4915,89,509,2023-11-28,474.7
4916,97,16,2023-12-30,801.29
4917,46,267,2023-06-13,398.3
4918,42,1691,2023-06-24,374.36
4919,5,579,2023-08-12,453.5
4920,31,126,2023-07-12,726.56
4921,92,1556,2023-05-16,241.69
4922,61,1776,2023-10-03,383.52
4923,64,1523,2023-05-28,233.02
4924,64,1665,2023-11-18,327.94
4925,60,315,2023-02-21,356.73
4926,101,2279,2023-02-17,211.46
4927,47,2413,2023-06-28,140.95
4928,65,26,2023-09-29,9.73
4929,9,2073,2023-08-08,929.61
4930,84,1408,2023-12-18,273.11
4931,88,1191,2023-06-07,216.86
4932,56,649,2023-12-07,165.78
4933,6,623,2023-04-29,391.88
4934,7,1102,2023-07-03,841.84
4935,8,2287,2023-05-14,19.51
4936,115,2150,2023-08-23,125.89
4937,31,648,2023-10-10,987.11
4938,62,96,2023-12-31,545.91
4939,32,1055,2023-07-09,487.89
4940,16,485,2023-04-11,489.58
4941,69,85,2023-09-28,981.49
4942,24,2387,2023-08-17,291.6
4943,68,1988,2023-09-13,173.25
4944,12,1053,2023-07-08,441.83
4945,23,1798,2023-11-10,515.76
4946,46,1429,2023-09-24,28.06
4947,73,2335,2023-06-21,926.46
4948,59,1930,2023-03-10,812.1
4949,38,1892,2023-08-07,268.32
4950,26,1637,2023-02-20,259.85
4951,14,647,2023-03-11,946.01
4952,84,821,2023-08-11,363.38
4953,120,33,2023-09-03,145.94
4954,1,1538,2023-06-01,290.03
4955,100,1067,2023-04-13,153.4
4956,97,626,2023-09-20,310.85
4957,60,718,2023-10-08,222.51
4958,49,695,2023-10-11,275.44
4959,103,2359,2023-09-06,122.63
4960,41,2420,2023-09-04,417.37
4961,32,305,2023-06-09,25.05
4962,44,1206,2023-01-18,796.79
4963,39,373,2023-06-20,346.19
4964,115,1915,2023-04-07,519.47
4965,70,1970,2023-05-21,701.0
4966,92,2299,2023-11-01,543.56
4967,18,647,2023-11-25,505.28
4968,11,1103,2023-04-23,414.04
4969,88,945,2023-03-09,804.72
4970,15,2473,2023-05-21,49.69
4971,51,467,2023-10-17,264.84
4972,110,2217,2023-08-23,978.01
4973,102,1734,2023-12-29,975.1
4974,15,855,2023-06-26,842.0
4975,17,656,2023-11-19,636.49
4976,21,237,2023-02-24,383.07
4977,21,2322,2023-11-06,886.14
4978,60,412,2023-06-30,507.34
4979,14,1243,2023-10-04,948.81
4980,110,2274,2023-01-03,40.12
4981,115,1914,2023-10-20,934.35
4982,71,2389,2023-05-24,108.35
4983,42,1374,2023-01-22,854.1
4984,111,1047,2023-12-16,321.14
4985,20,622,2023-11-28,266.38
4986,113,1223,2023-08-16,616.33
4987,100,460,2023-12-29,432.99
4988,72,300,2023-02-03,105.52
4989,39,734,2023-04-15,344.54
4990,103,1352,2023-03-14,537.81
4991,81,484,2023-04-21,17.04
4992,95,1329,2023-07-04,105.92
4993,39,1457,2023-06-24,859.99
4994,76,1273,2023-09-30,114.37
4995,21,2005,2023-10-03,686.88
4996,101,951,2023-11-28,847.75
4997,108,2438,2023-06-18,605.18
4998,68,1955,2023-11-25,578.57
4999,98,1517,2023-03-17,616.92
5000,60,2227,2023-12-13,951.2
5001,21,1255,2023-05-21,895.26
5002,86,607,2023-12-13,229.93
5003,72,1594,2023-05-03,704.54
5004,100,1022,2023-04-05,36.05
5005,77,510,2023-06-19,571.45
5006,49,378,2023-01-06,111.66
5007,112,1238,2023-12-13,826.1
5008,106,1867,2023-01-21,993.95
5009,33,1739,2023-06-24,973.34
5010,33,1996,2023-09-11,502.16
5011,107,995,2023-06-27,628.97
5012,106,827,2023-02-14,784.65
5013,119,322,2023-09-08,199.19
5014,66,1925,2023-03-03,294.16
5015,108,210,2023-03-15,557.79
5016,105,358,2023-03-11,691.46
5017,39,180,2023-02-02,239.52
5018,111,2102,2023-11-14,626.3
5019,38,898,2023-11-24,483.13
5020,59,606,2023-12-27,906.91
5021,32,1527,2023-04-11,908.02
5022,39,696,2023-09-03,247.09
5023,66,1752,2023-03-26,718.89
5024,28,1380,2023-06-15,664.55
5025,73,1108,2023-08-05,672.8
5026,53,1734,2023-09-08,322.62
5027,66,838,2023-02-14,371.84
5028,82,599,2023-07-20,457.89
5029,113,377,2023-02-04,289.58
5030,94,700,2023-11-03,993.91
5031,89,519,2023-12-29,261.32
5032,39,942,2023-11-27,148.48
5033,33,2277,2023-09-15,513.77
5034,42,522,2023-06-11,240.33
5035,46,319,2023-12-16,459.27
5036,101,1365,2023-10-16,345.5
5037,92,1700,2023-04-29,371.15
5038,77,1044,2023-10-31,942.38
5039,67,1773,2023-05-28,483.54
5040,13,342,2023-12-17,604.58
5041,120,1646,2023-06-12,170.46
5042,79,1939,2023-05-04,910.07
5043,6,725,2023-07-25,176.06
5044,102,181,2023-09-01,163.89
5045,55,1810,2023-09-28,224.14
5046,14,1373,2023-07-26,95.07
5047,15,1207,2023-08-09,368.44
5048,80,1073,2023-12-03,114.83
5049,50,1053,2023-07-02,27.23
5050,28,475,2023-06-03,89.17
5051,115,433,2023-08-06,41.98
5052,79,2343,2023-01-19,767.72
5053,48,330,2023-05-07,352.9
5054,93,494,2023-05-03,947.05
5055,11,1983,2023-06-20,53.7
5056,40,620,2023-03-15,805.59
5057,14,1982,2023-07-01,613.43
5058,67,1419,2023-02-11,63.49
5059,96,1550,2023-01-22,376.26
5060,35,744,2023-01-24,511.64
5061,117,1505,2023-11-17,400.78
5062,52,1283,2023-02-28,307.04
5063,77,960,2023-01-05,724.57
5064,1,1172,2023-06-01,507.77
5065,55,1993,2023-08-09,669.55
5066,50,1315,2023-02-01,156.01
5067,54,1178,2023-07-22,247.59
5068,98,940,2023-03-20,122.49
5069,3,1705,2023-03-06,269.08
5070,46,246,2023-03-03,862.67
5071,88,175,2023-07-17,484.07
5072,89,2469,2023-09-23,434.07
5073,85,26,2023-03-16,83.61
5074,110,2018,2023-02-02,892.15
5075,102,1143,2023-10-13,545.31
5076,14,767,2023-10-01,574.15
5077,57,954,2023-06-16,47.7
5078,56,1779,2023-03-20,781.5
5079,89,963,2023-01-03,985.99
5080,28,1739,2023-04-25,709.35
5081,17,2419,2023-09-12,231.52
5082,58,796,2023-06-03,723.02
5083,63,1195,2023-03-24,50.16
5084,75,1145,2023-09-29,525.84
5085,54,1288,2023-02-10,109.26
5086,69,1571,2023-12-27,237.85
5087,48,1967,2023-08-11,755.58
5088,94,2412,2023-06-28,16.94
5089,47,139,2023-02-12,712.06
5090,66,1650,2023-02-20,476.26
5091,54,1860,2023-02-07,550.12
5092,54,73,2023-12-26,958.97
5093,39,2409,2023-07-09,461.02
5094,58,2164,2023-03-09,333.29
5095,64,727,2023-09-07,640.11
5096,49,2088,2023-04-23,926.48
5097,105,328,2023-03-18,561.09
5098,66,1483,2023-02-12,833.55
5099,101,723,2023-11-25,397.53
5100,35,874,2023-07-27,438.19
5101,84,1702,2023-05-24,625.56
5102,39,2042,2023-03-16,507.97
5103,65,797,2023-11-13,823.89
5104,9,1577,2023-12-27,233.81
5105,71,2282,2023-04-23,600.22
5106,119,1766,2023-11-08,673.17
5107,71,38,2023-04-01,142.45
5108,27,765,2023-06-14,999.87
5109,114,213,2023-08-10,608.62
5110,23,1779,2023-06-29,168.05
5111,86,636,2023-12-20,922.22
5112,120,2254,2023-01-31,478.73
5113,46,553,2023-05-30,771.29
5114,103,860,2023-11-06,327.92
5115,35,1368,2023-05-21,585.73
5116,94,2490,2023-11-26,933.66
5117,89,2152,2023-05-16,417.43
5118,104,631,2023-11-10,515.32
5119,98,744,2023-12-12,544.87
5120,76,1238,2023-11-03,276.38
5121,69,1124,2023-06-06,105.47
5122,65,622,2023-06-05,809.93
5123,71,626,2023-09-15,652.88
5124,57,2497,2023-12-04,326.86
5125,71,490,2023-03-15,82.91
5126,34,369,2023-11-13,34.56
5127,67,659,2023-07-02,990.9
5128,48,1582,2023-10-27,433.84
5129,80,1964,2023-10-04,259.03
5130,2,1173,2023-10-31,419.28
5131,8,686,2023-09-07,541.98
5132,2,1140,2023-10-11,39.35
5133,57,1833,2023-12-08,32.14
5134,56,2198,2023-06-26,960.62
5135,1,2401,2023-01-25,950.68
5136,114,238,2023-11-07,965.33
5137,15,1567,2023-10-15,59.24
5138,44,1680,2023-12-30,940.49
5139,81,1288,2023-06-03,813.7
5140,52,1172,2023-03-27,258.71
5141,8,800,2023-02-04,831.41
5142,37,950,2023-04-19,585.8
5143,89,2415,2023-05-28,586.2
5144,12,2164,2023-12-11,858.27
5145,59,1722,2023-02-05,816.04
5146,21,1835,2023-05-21,799.61
5147,79,2216,2023-11-14,370.5
5148,5,2314,2023-12-02,900.33
5149,37,944,2023-08-16,724.27
5150,104,230,2023-04-04,855.37
5151,98,647,2023-04-19,881.41
5152,68,1525,2023-05-28,469.68
5153,39,254,2023-11-12,244.29
5154,48,204,2023-06-16,147.93
5155,82,670,2023-08-09,384.06
5156,29,51,2023-09-28,140.5
5157,101,1902,2023-06-02,150.99
5158,90,590,2023-12-28,297.78
5159,60,2097,2023-04-10,771.53
5160,30,253,2023-04-17,103.11
5161,65,1744,2023-09-19,881.55
5162,102,1402,2023-03-30,164.92
5163,19,1963,2023-09-30,427.26
5164,114,966,2023-07-29,533.69
5165,30,2072,2023-04-16,611.74
5166,7,2074,2023-02-27,269.04
5167,112,1077,2023-01-07,750.6
5168,106,63,2023-04-17,410.97
5169,118,22,2023-12-04,297.75
5170,6,427,2023-09-14,480.05
5171,102,618,2023-03-25,464.72
5172,53,375,2023-05-05,554.94
5173,107,2358,2023-03-08,664.98
5174,8,2034,2023-03-06,796.25
5175,94,487,2023-08-12,832.43
5176,92,2182,2023-03-25,118.61
5177,83,1525,2023-03-22,531.17
5178,108,119,2023-07-23,369.66
5179,77,77,2023-09-01,616.76
5180,22,2470,2023-02-10,742.85
5181,42,2376,2023-08-04,171.22
5182,48,1569,2023-05-18,456.4
5183,40,2364,2023-08-08,506.41
5184,106,838,2023-07-19,394.17
5185,55,674,2023-01-27,587.48
5186,33,379,2023-10-25,768.5
5187,54,2051,2023-04-12,728.71
5188,61,2074,2023-12-20,45.9
5189,39,802,2023-10-10,858.9
5190,81,414,2023-04-22,638.53
5191,74,2370,2023-07-26,736.73
5192,3,2024,2023-09-25,110.33
5193,17,42,2023-11-18,577.0
5194,52,48,2023-09-16,499.55
5195,20,187,2023-07-10,834.54
5196,65,1180,2023-08-12,255.6
5197,83,914,2023-03-03,140.3
5198,60,1486,2023-10-26,209.23
5199,100,2312,2023-02-13,356.21
5200,51,2230,2023-09-10,417.86
5201,103,472,2023-12-28,658.32
5202,115,1158,2023-06-08,904.69
5203,104,2423,2023-12-24,235.65
5204,18,836,2023-03-16,216.07
5205,27,1875,2023-02-27,298.02
5206,78,530,2023-02-06,188.26
5207,22,1329,2023-06-04,187.84
5208,21,2390,2023-12-24,552.95
5209,40,1745,2023-05-27,117.11
5210,10,651,2023-01-07,648.31
5211,98,2227,2023-03-17,593.78
5212,40,72,2023-05-16,290.04
5213,6,741,2023-10-05,27.8
